match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
odi,2018-03-06,Hong Kong,Scotland,Bulawayo Athletic Club,,Scotland,field,Scotland,,0,4
odi,2018-03-08,Papua New Guinea,West Indies,Old Hararians,Harare,Papua New Guinea,bat,West Indies,,0,6
odi,2018-03-10,West Indies,Ireland,Harare Sports Club,,Ireland,field,West Indies,,52,0
odi,2018-03-10,Zimbabwe,Hong Kong,Queens Sports Club,Bulawayo,Hong Kong,field,Zimbabwe,,89,0
odi,2018-03-12,Ireland,United Arab Emirates,Old Hararians,Harare,United Arab Emirates,field,Ireland,,226,0
odi,2018-03-12,Zimbabwe,Scotland,Queens Sports Club,Bulawayo,Zimbabwe,bat,,tie,0,0
odi,2018-03-15,Scotland,United Arab Emirates,Queens Sports Club,Bulawayo,Scotland,bat,Scotland,,73,0
odi,2018-03-16,Zimbabwe,Ireland,Harare Sports Club,,Ireland,field,Zimbabwe,,107,0
odi,2018-03-17,Papua New Guinea,Hong Kong,Old Hararians,Harare,Papua New Guinea,bat,Papua New Guinea,,58,0
odi,2018-03-18,Ireland,Scotland,Harare Sports Club,,Scotland,field,Ireland,,25,0
odi,2018-03-19,Zimbabwe,West Indies,Harare Sports Club,,Zimbabwe,bat,West Indies,,0,4
odi,2018-03-21,West Indies,Scotland,Harare Sports Club,,Scotland,field,West Indies,,5,0
odi,2018-03-22,United Arab Emirates,Zimbabwe,Harare Sports Club,,Zimbabwe,field,United Arab Emirates,,3,0
odi,2018-03-04,United Arab Emirates,Papua New Guinea,Harare Sports Club,,Papua New Guinea,field,United Arab Emirates,,56,0
odi,2018-03-04,New Zealand,West Indies,Bert Sutcliffe Oval,Lincoln,West Indies,field,New Zealand,,1,0
odi,2018-03-08,West Indies,New Zealand,Bert Sutcliffe Oval,Lincoln,New Zealand,field,New Zealand,,0,8
odi,2018-03-11,New Zealand,West Indies,Hagley Oval,Christchurch,West Indies,field,New Zealand,,205,0
odi,2018-03-22,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,,Pakistan,bat,Pakistan,,94,0
odi,2018-03-24,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,,Pakistan,bat,Pakistan,,108,0
odi,2018-10-10,England,Sri Lanka,Rangiri Dambulla International Stadium,,Sri Lanka,field,,no result,0,0
odi,2018-10-13,England,Sri Lanka,Rangiri Dambulla International Stadium,,Sri Lanka,field,England,,31,0
odi,2018-10-17,Sri Lanka,England,Pallekele International Cricket Stadium,,England,field,England,,0,7
odi,2018-10-20,Sri Lanka,England,Pallekele International Cricket Stadium,,England,field,England,,18,0
odi,2018-10-23,Sri Lanka,England,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,bat,Sri Lanka,,219,0
odi,2018-07-29,Sri Lanka,South Africa,Rangiri Dambulla International Stadium,,Sri Lanka,bat,South Africa,,0,5
odi,2018-08-01,Sri Lanka,South Africa,Rangiri Dambulla International Stadium,,Sri Lanka,bat,South Africa,,0,4
odi,2018-08-05,South Africa,Sri Lanka,Pallekele International Cricket Stadium,,Sri Lanka,field,South Africa,,78,0
odi,2018-08-08,Sri Lanka,South Africa,Pallekele International Cricket Stadium,,South Africa,field,Sri Lanka,,3,0
odi,2018-08-12,Sri Lanka,South Africa,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,bat,Sri Lanka,,178,0
odi,2018-07-13,Pakistan,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,field,Pakistan,,201,0
odi,2018-07-16,Zimbabwe,Pakistan,Queens Sports Club,Bulawayo,Zimbabwe,bat,Pakistan,,0,9
odi,2018-07-18,Zimbabwe,Pakistan,Queens Sports Club,Bulawayo,Zimbabwe,bat,Pakistan,,0,9
odi,2018-07-20,Pakistan,Zimbabwe,Queens Sports Club,Bulawayo,Pakistan,bat,Pakistan,,244,0
odi,2018-07-22,Pakistan,Zimbabwe,Queens Sports Club,Bulawayo,Pakistan,bat,Pakistan,,131,0
odi,2018-09-30,Zimbabwe,South Africa,Diamond Oval,Kimberley,South Africa,field,South Africa,,0,5
odi,2018-10-03,South Africa,Zimbabwe,Mangaung Oval,Bloemfontein,South Africa,bat,South Africa,,120,0
odi,2018-10-06,Zimbabwe,South Africa,Boland Park,Paarl,Zimbabwe,bat,South Africa,,0,4
odi,2019-01-19,South Africa,Pakistan,St George's Park,Port Elizabeth,South Africa,bat,Pakistan,,0,5
odi,2019-01-22,South Africa,Pakistan,Kingsmead,Durban,South Africa,field,South Africa,,0,5
odi,2019-01-25,South Africa,Pakistan,SuperSport Park,Centurion,Pakistan,bat,South Africa,,13,0
odi,2019-01-27,South Africa,Pakistan,The Wanderers Stadium,Johannesburg,Pakistan,field,Pakistan,,0,8
odi,2019-01-30,South Africa,Pakistan,Newlands,Cape Town,South Africa,field,South Africa,,0,7
odi,2019-03-03,South Africa,Sri Lanka,The Wanderers Stadium,Johannesburg,South Africa,field,South Africa,,0,8
odi,2019-03-06,South Africa,Sri Lanka,SuperSport Park,Centurion,Sri Lanka,field,South Africa,,113,0
odi,2019-03-10,South Africa,Sri Lanka,Kingsmead,Durban,Sri Lanka,field,South Africa,,71,0
odi,2019-03-13,South Africa,Sri Lanka,St George's Park,Port Elizabeth,South Africa,field,South Africa,,0,6
odi,2019-03-16,South Africa,Sri Lanka,Newlands,Cape Town,Sri Lanka,bat,South Africa,,41,0
odi,2018-05-04,South Africa,Bangladesh,Senwes Park,Potchefstroom,South Africa,bat,South Africa,,106,0
odi,2018-05-06,Bangladesh,South Africa,Senwes Park,Potchefstroom,Bangladesh,bat,South Africa,,0,9
odi,2018-05-09,Bangladesh,South Africa,Diamond Oval,Kimberley,South Africa,field,South Africa,,0,9
odi,2018-05-11,South Africa,Bangladesh,Diamond Oval,Kimberley,South Africa,bat,South Africa,,154,0
odi,2018-05-14,Bangladesh,South Africa,Mangaung Oval,Bloemfontein,South Africa,field,South Africa,,0,6
odi,2019-05-30,England,South Africa,Kennington Oval,London,South Africa,field,England,,104,0
odi,2019-05-31,Pakistan,West Indies,Trent Bridge,Nottingham,West Indies,field,West Indies,,0,7
odi,2019-06-01,New Zealand,Sri Lanka,Sophia Gardens,Cardiff,New Zealand,field,New Zealand,,0,10
odi,2019-06-02,Bangladesh,South Africa,Kennington Oval,London,South Africa,field,Bangladesh,,21,0
odi,2019-06-03,England,Pakistan,Trent Bridge,Nottingham,England,field,Pakistan,,14,0
odi,2019-06-05,India,South Africa,The Rose Bowl,Southampton,South Africa,bat,India,,0,6
odi,2019-06-05,Bangladesh,New Zealand,Kennington Oval,London,New Zealand,field,New Zealand,,0,2
odi,2019-06-06,Australia,West Indies,Trent Bridge,Nottingham,West Indies,field,Australia,,15,0
odi,2019-06-08,England,Bangladesh,Sophia Gardens,Cardiff,Bangladesh,field,England,,106,0
odi,2019-06-09,Australia,India,Kennington Oval,London,India,bat,India,,36,0
odi,2019-06-10,South Africa,West Indies,The Rose Bowl,Southampton,West Indies,field,,no result,0,0
odi,2019-06-12,Australia,Pakistan,The Cooper Associates County Ground,Taunton,Pakistan,field,Australia,,41,0
odi,2019-06-14,England,West Indies,The Rose Bowl,Southampton,England,field,England,,0,8
odi,2019-06-15,Australia,Sri Lanka,Kennington Oval,London,Sri Lanka,field,Australia,,87,0
odi,2019-06-16,India,Pakistan,Old Trafford,Manchester,Pakistan,field,India,,89,0
odi,2019-06-17,Bangladesh,West Indies,The Cooper Associates County Ground,Taunton,Bangladesh,field,Bangladesh,,0,7
odi,2019-06-19,New Zealand,South Africa,Edgbaston,Birmingham,New Zealand,field,New Zealand,,0,4
odi,2019-06-20,Australia,Bangladesh,Trent Bridge,Nottingham,Australia,bat,Australia,,48,0
odi,2019-06-21,England,Sri Lanka,Headingley,Leeds,Sri Lanka,bat,Sri Lanka,,20,0
odi,2019-06-22,New Zealand,West Indies,Old Trafford,Manchester,West Indies,field,New Zealand,,5,0
odi,2019-06-23,Pakistan,South Africa,Lord's,London,Pakistan,bat,Pakistan,,49,0
odi,2019-06-25,England,Australia,Lord's,London,England,field,Australia,,64,0
odi,2019-06-26,New Zealand,Pakistan,Edgbaston,Birmingham,New Zealand,bat,Pakistan,,0,6
odi,2019-06-27,India,West Indies,Old Trafford,Manchester,India,bat,India,,125,0
odi,2019-06-28,South Africa,Sri Lanka,Riverside Ground,Chester-le-Street,South Africa,field,South Africa,,0,9
odi,2019-06-29,Australia,New Zealand,Lord's,London,Australia,bat,Australia,,86,0
odi,2019-06-30,England,India,Edgbaston,Birmingham,England,bat,England,,31,0
odi,2019-07-01,Sri Lanka,West Indies,Riverside Ground,Chester-le-Street,West Indies,field,Sri Lanka,,23,0
odi,2019-07-02,Bangladesh,India,Edgbaston,Birmingham,India,bat,India,,28,0
odi,2019-07-03,England,New Zealand,Riverside Ground,Chester-le-Street,England,bat,England,,119,0
odi,2019-07-05,Bangladesh,Pakistan,Lord's,London,Pakistan,bat,Pakistan,,94,0
odi,2019-07-06,India,Sri Lanka,Headingley,Leeds,Sri Lanka,bat,India,,0,7
odi,2019-07-06,Australia,South Africa,Old Trafford,Manchester,South Africa,bat,South Africa,,10,0
odi,2019-07-09,India,New Zealand,Old Trafford,Manchester,New Zealand,bat,New Zealand,,18,0
odi,2019-07-11,Australia,England,Edgbaston,Birmingham,Australia,bat,England,,0,8
odi,2019-07-14,England,New Zealand,Lord's,London,New Zealand,bat,,tie,0,0
odi,2019-02-22,Australia,New Zealand,W.A.C.A. Ground,Perth,New Zealand,field,Australia,,5,0
odi,2019-02-24,Australia,New Zealand,Karen Rolton Oval,Adelaide,New Zealand,field,Australia,,95,0
odi,2019-03-03,Australia,New Zealand,Junction Oval,Melbourne,New Zealand,bat,Australia,,0,7
odi,2018-11-04,Australia,South Africa,Perth Stadium,,South Africa,field,South Africa,,0,6
odi,2018-11-09,Australia,South Africa,Adelaide Oval,,South Africa,field,Australia,,7,0
odi,2018-11-11,South Africa,Australia,Bellerive Oval,Hobart,Australia,field,South Africa,,40,0
odi,2019-01-12,Australia,India,Sydney Cricket Ground,Sydney,Australia,bat,Australia,,34,0
odi,2019-01-15,Australia,India,Adelaide Oval,Adelaide,Australia,bat,India,,0,6
odi,2019-01-18,Australia,India,Melbourne Cricket Ground,Melbourne,India,field,India,,0,7
odi,2018-06-10,New Zealand,Ireland,The Vineyard,Dublin,New Zealand,bat,New Zealand,,306,0
odi,2018-07-22,Bangladesh,West Indies,Providence Stadium,Guyana,Bangladesh,bat,Bangladesh,,48,0
odi,2018-07-25,West Indies,Bangladesh,Providence Stadium,Guyana,Bangladesh,field,West Indies,,3,0
odi,2018-07-28,Bangladesh,West Indies,"Warner Park, Basseterre",St Kitts,Bangladesh,bat,Bangladesh,,18,0
odi,2019-05-08,England,Pakistan,Kennington Oval,London,England,field,,no result,0,0
odi,2019-05-11,England,Pakistan,The Rose Bowl,Southampton,Pakistan,field,England,,12,0
odi,2019-05-14,England,Pakistan,County Ground,Bristol,England,field,England,,0,6
odi,2019-05-17,England,Pakistan,Trent Bridge,Nottingham,England,field,England,,0,3
odi,2019-05-19,England,Pakistan,Headingley,Leeds,England,bat,England,,54,0
odi,2018-09-15,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,Bangladesh,bat,Bangladesh,,137,0
odi,2018-09-16,Hong Kong,Pakistan,Dubai International Cricket Stadium,,Hong Kong,bat,Pakistan,,0,8
odi,2018-09-18,India,Hong Kong,Dubai International Cricket Stadium,,Hong Kong,field,India,,26,0
odi,2018-09-19,Pakistan,India,Dubai International Cricket Stadium,,Pakistan,bat,India,,0,8
odi,2018-09-21,Bangladesh,India,Dubai International Cricket Stadium,,India,field,India,,0,7
odi,2018-09-23,Pakistan,India,Dubai International Cricket Stadium,,Pakistan,bat,India,,0,9
odi,2018-09-26,Bangladesh,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,Bangladesh,bat,Bangladesh,,37,0
odi,2018-09-28,Bangladesh,India,Dubai International Cricket Stadium,,India,field,India,,0,3
odi,2018-12-09,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,bat,Bangladesh,,0,5
odi,2018-12-11,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,field,West Indies,,0,4
odi,2018-12-14,Bangladesh,West Indies,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,Bangladesh,,0,8
odi,2018-10-21,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Bangladesh,,28,0
odi,2018-10-24,Zimbabwe,Bangladesh,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,field,Bangladesh,,0,7
odi,2018-10-26,Zimbabwe,Bangladesh,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,field,Bangladesh,,0,7
odi,2019-01-23,New Zealand,India,McLean Park,Napier,New Zealand,bat,India,,0,8
odi,2019-01-26,New Zealand,India,Bay Oval,Mount Maunganui,India,bat,India,,90,0
odi,2019-01-28,New Zealand,India,Bay Oval,Mount Maunganui,New Zealand,bat,India,,0,7
odi,2019-01-31,New Zealand,India,Seddon Park,Hamilton,New Zealand,field,New Zealand,,0,8
odi,2019-02-03,New Zealand,India,Westpac Stadium,Wellington,India,bat,India,,35,0
odi,2019-01-03,New Zealand,Sri Lanka,Bay Oval,Mount Maunganui,New Zealand,bat,New Zealand,,45,0
odi,2019-01-05,New Zealand,Sri Lanka,Bay Oval,Mount Maunganui,New Zealand,bat,New Zealand,,21,0
odi,2019-01-08,New Zealand,Sri Lanka,Saxton Oval,Nelson,Sri Lanka,field,New Zealand,,115,0
odi,2019-02-13,New Zealand,Bangladesh,McLean Park,Napier,Bangladesh,bat,New Zealand,,0,8
odi,2019-02-16,New Zealand,Bangladesh,Hagley Oval,Christchurch,New Zealand,field,New Zealand,,0,8
odi,2019-02-20,New Zealand,Bangladesh,University Oval,Dunedin,Bangladesh,field,New Zealand,,88,0
odi,2019-01-24,New Zealand,India,McLean Park,Napier,India,field,India,,0,9
odi,2019-01-29,New Zealand,India,Bay Oval,Mount Maunganui,India,field,India,,0,8
odi,2019-02-01,New Zealand,India,Seddon Park,Hamilton,New Zealand,field,New Zealand,,0,8
odi,2018-08-30,United Arab Emirates,Nepal,Kinrara Academy Oval,Kuala Lumpur,Nepal,field,United Arab Emirates,,78,0
odi,2018-09-16,South Africa,West Indies,"Kensington Oval, Bridgetown",Barbados,West Indies,field,South Africa,,40,0
odi,2018-09-22,West Indies,South Africa,"Kensington Oval, Bridgetown",Barbados,West Indies,bat,West Indies,,115,0
odi,2018-11-07,New Zealand,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,New Zealand,,47,0
odi,2018-11-09,New Zealand,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,Pakistan,,0,6
odi,2018-11-11,Pakistan,New Zealand,Dubai International Cricket Stadium,,Pakistan,bat,,no result,0,0
odi,2018-09-11,Sri Lanka,India,Galle International Stadium,,Sri Lanka,bat,India,,0,9
odi,2018-09-13,India,Sri Lanka,Galle International Stadium,,India,bat,India,,7,0
odi,2018-09-16,India,Sri Lanka,Chilaw Marians Cricket Club Ground,FTZ Sports Complex,Sri Lanka,field,Sri Lanka,,0,3
odi,2018-10-21,West Indies,India,Barsapara Cricket Stadium,Guwahati,India,field,India,,0,8
odi,2018-10-24,India,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,bat,,tie,0,0
odi,2018-10-27,West Indies,India,Maharashtra Cricket Association Stadium,Pune,India,field,West Indies,,43,0
odi,2018-10-29,India,West Indies,Brabourne Stadium,Mumbai,India,bat,India,,224,0
odi,2018-11-01,West Indies,India,Greenfield International Stadium,Thiruvananthapuram,West Indies,bat,India,,0,9
odi,2019-02-20,West Indies,England,"Kensington Oval, Barbados",Bridgetown,West Indies,bat,England,,0,6
odi,2019-02-22,West Indies,England,"Kensington Oval, Barbados",Bridgetown,England,field,West Indies,,26,0
odi,2019-02-27,West Indies,England,"National Cricket Stadium, Grenada",St George's,West Indies,field,England,,29,0
odi,2019-03-02,West Indies,England,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,West Indies,field,West Indies,,0,7
odi,2019-05-03,Ireland,England,"The Village, Malahide",Dublin,England,field,England,,0,4
odi,2018-10-18,Pakistan,Australia,Kinrara Academy Oval,Kuala Lumpur,Pakistan,bat,Australia,,0,5
odi,2018-10-20,Australia,Pakistan,Kinrara Academy Oval,Kuala Lumpur,Australia,bat,Australia,,150,0
odi,2018-10-22,Australia,Pakistan,Kinrara Academy Oval,Kuala Lumpur,Australia,bat,Australia,,89,0
odi,2019-06-06,England,West Indies,Grace Road,Leicester,England,bat,England,,208,0
odi,2019-06-09,England,West Indies,"County Ground, New Road",Worcester,England,bat,England,,121,0
odi,2019-06-13,England,West Indies,County Ground,Chelmsford,West Indies,field,England,,135,0
odi,2019-07-02,England,Australia,Grace Road,Leicester,Australia,field,Australia,,0,2
odi,2019-07-04,England,Australia,Grace Road,Leicester,England,bat,Australia,,0,4
odi,2019-07-07,England,Australia,St Lawrence Ground,Canterbury,England,field,Australia,,194,0
odi,2019-02-11,South Africa,Sri Lanka,Senwes Park,Potchefstroom,Sri Lanka,field,South Africa,,7,0
odi,2019-02-14,South Africa,Sri Lanka,Senwes Park,Potchefstroom,Sri Lanka,field,South Africa,,30,0
odi,2019-02-17,South Africa,Sri Lanka,Senwes Park,Potchefstroom,Sri Lanka,bat,South Africa,,0,6
odi,2019-03-02,India,Australia,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Australia,bat,India,,0,6
odi,2019-03-05,India,Australia,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Australia,field,India,,8,0
odi,2019-03-08,India,Australia,JSCA International Stadium Complex,Ranchi,India,field,Australia,,32,0
odi,2019-03-10,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India,bat,Australia,,0,4
odi,2019-03-13,India,Australia,Arun Jaitley Stadium,Delhi,Australia,bat,Australia,,35,0
odi,2019-05-05,Ireland,West Indies,Castle Avenue,Dublin,Ireland,field,West Indies,,196,0
odi,2019-05-07,Bangladesh,West Indies,Castle Avenue,Dublin,West Indies,bat,Bangladesh,,0,8
odi,2019-05-11,Ireland,West Indies,"The Village, Malahide",Dublin,Ireland,bat,West Indies,,0,5
odi,2019-05-13,Bangladesh,West Indies,"The Village, Malahide",Dublin,West Indies,bat,Bangladesh,,0,5
odi,2019-05-15,Ireland,Bangladesh,Castle Avenue,Dublin,Ireland,bat,Bangladesh,,0,6
odi,2019-05-17,Bangladesh,West Indies,"The Village, Malahide",Dublin,Bangladesh,field,Bangladesh,,0,5
odi,2019-07-01,Ireland,Zimbabwe,"Bready Cricket Club, Magheramason",Bready,Ireland,field,Ireland,,0,4
odi,2019-07-04,Ireland,Zimbabwe,"Civil Service Cricket Club, Stormont",Belfast,Zimbabwe,field,Ireland,,5,0
odi,2019-07-07,Ireland,Zimbabwe,"Civil Service Cricket Club, Stormont",Belfast,Zimbabwe,bat,Ireland,,0,6
odi,2019-05-21,Scotland,Sri Lanka,"Grange Cricket Club, Raeburn Place",Edinburgh,Scotland,field,Sri Lanka,,35,0
odi,2019-01-25,United Arab Emirates,Nepal,ICC Academy,Dubai,United Arab Emirates,field,United Arab Emirates,,0,3
odi,2019-01-26,United Arab Emirates,Nepal,ICC Academy,Dubai,Nepal,bat,Nepal,,145,0
odi,2019-01-28,United Arab Emirates,Nepal,ICC Academy,Dubai,Nepal,field,Nepal,,0,4
odi,2019-02-22,India,England,Wankhede Stadium,Mumbai,England,field,India,,66,0
odi,2019-02-25,India,England,Wankhede Stadium,Mumbai,England,bat,India,,0,7
odi,2019-02-28,India,England,Wankhede Stadium,Mumbai,India,bat,England,,0,2
odi,2019-02-07,Pakistan,West Indies,Dubai International Cricket Stadium,Dubai,West Indies,bat,West Indies,,146,0
odi,2019-02-09,Pakistan,West Indies,ICC Academy,Dubai,Pakistan,bat,Pakistan,,34,0
odi,2019-03-22,Australia,Pakistan,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,Australia,,0,8
odi,2019-03-24,Australia,Pakistan,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,Australia,,0,8
odi,2019-03-27,Australia,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,Australia,bat,Australia,,80,0
odi,2019-03-29,Australia,Pakistan,Dubai International Cricket Stadium,Dubai,Pakistan,field,Australia,,6,0
odi,2019-03-31,Australia,Pakistan,Dubai International Cricket Stadium,Dubai,Pakistan,field,Australia,,20,0
odi,2019-04-27,Papua New Guinea,United States of America,Affies Park,Windhoek,Papua New Guinea,field,Papua New Guinea,,0,5
odi,2019-04-27,Namibia,Oman,Wanderers Cricket Ground,Windhoek,Namibia,bat,Namibia,,145,0
odi,2019-03-16,Sri Lanka,England,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,field,England,,154,0
odi,2019-03-18,Sri Lanka,England,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,England,,0,6
odi,2019-03-21,Sri Lanka,England,FTZ Sports Complex (BOI),Katunayake,Sri Lanka,bat,England,,0,8
odi,2019-05-06,South Africa,Pakistan,Senwes Park,Potchefstroom,Pakistan,field,Pakistan,,0,8
odi,2019-05-09,South Africa,Pakistan,Senwes Park,Potchefstroom,South Africa,field,South Africa,,0,8
odi,2019-05-12,South Africa,Pakistan,Willowmoore Park,Benoni,Pakistan,field,,tie,0,0
odi,2019-04-10,Zimbabwe,United Arab Emirates,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,,0,7
odi,2019-04-12,Zimbabwe,United Arab Emirates,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,,4,0
odi,2019-04-16,Zimbabwe,United Arab Emirates,Harare Sports Club,Harare,United Arab Emirates,bat,Zimbabwe,,0,3
