match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
t20,2018-05-03,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6
t20,2018-05-04,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Indore,Mumbai Indians,field,Mumbai Indians,,0,6
t20,2018-05-05,Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,Chennai Super Kings,field,Chennai Super Kings,,0,6
t20,2018-05-05,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,7
t20,2018-05-06,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,Kolkata Knight Riders,field,Mumbai Indians,,13,0
t20,2018-05-06,Rajasthan Royals,Kings XI Punjab,Holkar Cricket Stadium,Indore,Kings XI Punjab,field,Kings XI Punjab,,0,6
t20,2018-05-07,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,,5,0
t20,2018-05-08,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,Rajasthan Royals,,15,0
t20,2018-05-09,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Mumbai Indians,,102,0
t20,2018-05-10,Delhi Daredevils,Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,9
t20,2018-05-11,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,Chennai Super Kings,bat,Rajasthan Royals,,0,4
t20,2018-05-12,Kolkata Knight Riders,Kings XI Punjab,Holkar Cricket Stadium,Indore,Kings XI Punjab,field,Kolkata Knight Riders,,31,0
t20,2018-05-12,Delhi Daredevils,Royal Challengers Bangalore,Arun Jaitley Stadium,Delhi,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,5
t20,2018-05-13,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,Chennai Super Kings,field,Chennai Super Kings,,0,8
t20,2018-05-13,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai,Rajasthan Royals,field,Rajasthan Royals,,0,7
t20,2018-05-14,Kings XI Punjab,Royal Challengers Bangalore,Holkar Cricket Stadium,Indore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,10
t20,2018-05-15,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6
t20,2018-05-16,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai,Kings XI Punjab,field,Mumbai Indians,,3,0
t20,2018-05-17,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,Bengaluru,Sunrisers Hyderabad,field,Royal Challengers Bangalore,,14,0
t20,2018-05-18,Delhi Daredevils,Chennai Super Kings,Arun Jaitley Stadium,Delhi,Chennai Super Kings,field,Delhi Daredevils,,34,0
t20,2018-05-19,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,Rajasthan Royals,,30,0
t20,2018-05-19,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,5
t20,2018-05-20,Delhi Daredevils,Mumbai Indians,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Delhi Daredevils,,11,0
t20,2018-05-20,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,Chennai Super Kings,field,Chennai Super Kings,,0,5
t20,2018-05-22,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,Chennai Super Kings,,0,2
t20,2018-05-23,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Kolkata,Rajasthan Royals,field,Kolkata Knight Riders,,25,0
t20,2018-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Sunrisers Hyderabad,,14,0
t20,2018-05-27,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,Chennai Super Kings,,0,8
t20,2018-03-14,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,field,New Zealand,,8,0
t20,2018-03-16,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,field,New Zealand,,106,0
t20,2018-03-20,New Zealand,West Indies,Pukekura Park,New Plymouth,West Indies,field,New Zealand,,1,0
t20,2018-03-25,West Indies,New Zealand,Seddon Park,Hamilton,New Zealand,field,New Zealand,,0,7
t20,2018-03-28,Sri Lanka,Pakistan,Sinhalese Sports Club Ground,Colombo,Pakistan,field,Pakistan,,0,1
t20,2018-03-30,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,Colombo,Pakistan,bat,Sri Lanka,,0,7
t20,2018-04-01,Pakistan,West Indies,National Stadium,Karachi,West Indies,field,Pakistan,,143,0
t20,2018-04-02,Pakistan,West Indies,National Stadium,Karachi,Pakistan,bat,Pakistan,,82,0
t20,2018-04-03,West Indies,Pakistan,National Stadium,Karachi,West Indies,bat,Pakistan,,0,8
t20,2018-10-27,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,field,England,,30,0
t20,2018-06-27,India,Ireland,"The Village, Malahide",Dublin,Ireland,field,India,,76,0
t20,2018-06-29,India,Ireland,"The Village, Malahide",Dublin,Ireland,field,India,,143,0
t20,2018-05-31,West Indies,ICC World XI,Lord's,London,ICC World XI,field,West Indies,,72,0
t20,2018-07-29,Netherlands,Nepal,Lord's,London,Nepal,field,,no result,0,0
t20,2018-06-12,Netherlands,Ireland,Hazelaarweg,Rotterdam,Ireland,field,Netherlands,,4,0
t20,2018-06-13,Ireland,Netherlands,Hazelaarweg,Rotterdam,Ireland,bat,Netherlands,,0,4
t20,2018-06-16,Ireland,Scotland,Sportpark Het Schootsveld,Deventer,Ireland,bat,Ireland,,46,0
t20,2018-06-17,Scotland,Ireland,Sportpark Het Schootsveld,Deventer,Scotland,bat,,tie,0,0
t20,2018-06-19,Netherlands,Scotland,VRA Ground,Amstelveen,Netherlands,bat,Scotland,,0,7
t20,2018-06-20,Scotland,Netherlands,VRA Ground,Amstelveen,Scotland,bat,Scotland,,115,0
t20,2018-08-14,South Africa,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,South Africa,bat,Sri Lanka,,0,3
t20,2018-07-01,Pakistan,Zimbabwe,Harare Sports Club,,Zimbabwe,field,Pakistan,,74,0
t20,2018-07-02,Pakistan,Australia,Harare Sports Club,,Australia,field,Australia,,0,9
t20,2018-07-03,Australia,Zimbabwe,Harare Sports Club,,Zimbabwe,field,Australia,,100,0
t20,2018-07-04,Zimbabwe,Pakistan,Harare Sports Club,,Pakistan,field,Pakistan,,0,7
t20,2018-07-05,Pakistan,Australia,Harare Sports Club,,Australia,field,Pakistan,,45,0
t20,2018-07-06,Zimbabwe,Australia,Harare Sports Club,,Zimbabwe,bat,Australia,,0,5
t20,2018-07-08,Australia,Pakistan,Harare Sports Club,,Australia,bat,Pakistan,,0,6
t20,2018-10-09,South Africa,Zimbabwe,Buffalo Park,East London,South Africa,bat,South Africa,,34,0
t20,2018-10-12,Zimbabwe,South Africa,Senwes Park,Potchefstroom,Zimbabwe,bat,South Africa,,0,6
t20,2019-02-01,South Africa,Pakistan,Newlands,Cape Town,Pakistan,field,South Africa,,6,0
t20,2019-02-03,South Africa,Pakistan,The Wanderers Stadium,Johannesburg,Pakistan,field,South Africa,,7,0
t20,2019-02-06,South Africa,Pakistan,SuperSport Park,Centurion,South Africa,field,Pakistan,,27,0
t20,2019-03-19,South Africa,Sri Lanka,Newlands,Cape Town,South Africa,field,,tie,0,0
t20,2019-03-22,South Africa,Sri Lanka,SuperSport Park,Centurion,Sri Lanka,field,South Africa,,16,0
t20,2019-03-24,South Africa,Sri Lanka,The Wanderers Stadium,Johannesburg,Sri Lanka,field,South Africa,,45,0
t20,2018-05-19,South Africa,Bangladesh,Mangaung Oval,Bloemfontein,Bangladesh,field,South Africa,,32,0
t20,2018-05-20,South Africa,Bangladesh,Mangaung Oval,Bloemfontein,Bangladesh,field,South Africa,,23,0
t20,2018-09-29,New Zealand,Australia,North Sydney Oval,Sydney,Australia,field,Australia,,0,6
t20,2018-10-01,New Zealand,Australia,Allan Border Field,Brisbane,Australia,field,Australia,,0,6
t20,2018-10-05,New Zealand,Australia,Manuka Oval,Canberra,Australia,field,Australia,,0,9
t20,2018-11-17,South Africa,Australia,Carrara Oval,,Australia,field,South Africa,,21,0
t20,2018-11-21,Australia,India,"Brisbane Cricket Ground, Woolloongabba",Brisbane,India,field,Australia,,4,0
t20,2018-11-23,Australia,India,Melbourne Cricket Ground,,India,field,,no result,0,0
t20,2018-11-25,Australia,India,Sydney Cricket Ground,,Australia,bat,India,,0,6
t20,2018-06-06,Ireland,New Zealand,YMCA Cricket Club,Dublin,Ireland,bat,New Zealand,,0,10
t20,2018-06-28,Ireland,Bangladesh,YMCA Cricket Club,Dublin,Bangladesh,field,Bangladesh,,0,4
t20,2018-06-29,Ireland,Bangladesh,"The Village, Malahide, Dublin",Dublin,Ireland,bat,Bangladesh,,0,4
t20,2018-07-01,Bangladesh,Ireland,"Pembroke Cricket Club, Sandymount",Dublin,Ireland,field,Ireland,,0,6
t20,2018-07-31,Bangladesh,West Indies,"Warner Park, Basseterre",St Kitts,West Indies,field,West Indies,,0,7
t20,2018-08-04,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,West Indies,field,Bangladesh,,12,0
t20,2018-08-05,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Bangladesh,bat,Bangladesh,,19,0
t20,2018-07-07,Thailand,Ireland,Sportpark Maarschalkerweerd,Utrecht,Ireland,field,Ireland,,0,7
t20,2018-07-07,Uganda,Scotland,VRA Ground,Amstelveen,Scotland,field,Scotland,,0,9
t20,2018-07-07,Netherlands,United Arab Emirates,Sportpark Maarschalkerweerd,Utrecht,Netherlands,bat,United Arab Emirates,,0,6
t20,2018-07-07,Papua New Guinea,Bangladesh,VRA Ground,Amstelveen,Bangladesh,field,Bangladesh,,0,8
t20,2018-07-08,Scotland,Ireland,VRA Ground,Amstelveen,Ireland,field,Ireland,,0,9
t20,2018-07-08,Netherlands,Bangladesh,Sportpark Maarschalkerweerd,Utrecht,Bangladesh,field,Bangladesh,,0,7
t20,2018-07-08,United Arab Emirates,Papua New Guinea,VRA Ground,Amstelveen,United Arab Emirates,bat,Papua New Guinea,,0,2
t20,2018-07-10,Scotland,Thailand,Sportpark Maarschalkerweerd,Utrecht,Scotland,bat,Scotland,,27,0
t20,2018-07-10,Uganda,Ireland,VRA Ground,Amstelveen,Ireland,field,Ireland,,0,8
t20,2018-07-10,United Arab Emirates,Bangladesh,Sportpark Maarschalkerweerd,Utrecht,Bangladesh,field,Bangladesh,,0,8
t20,2018-07-10,Papua New Guinea,Netherlands,VRA Ground,Amstelveen,Netherlands,field,Papua New Guinea,,44,0
t20,2018-07-12,Ireland,Papua New Guinea,VRA Ground,Amstelveen,Papua New Guinea,field,Ireland,,27,0
t20,2018-07-12,Netherlands,Uganda,Sportpark Maarschalkerweerd,Utrecht,Netherlands,bat,Uganda,,0,6
t20,2018-07-12,Bangladesh,Scotland,VRA Ground,Amstelveen,Scotland,field,Bangladesh,,49,0
t20,2018-07-12,United Arab Emirates,Thailand,Sportpark Maarschalkerweerd,Utrecht,United Arab Emirates,bat,Thailand,,0,7
t20,2018-07-14,Netherlands,United Arab Emirates,VRA Ground,Amstelveen,United Arab Emirates,field,,tie,0,0
t20,2018-07-14,Papua New Guinea,Scotland,Sportpark Maarschalkerweerd,Utrecht,Scotland,field,Scotland,,0,10
t20,2018-07-14,Thailand,Uganda,VRA Ground,Amstelveen,Uganda,field,Thailand,,34,0
t20,2018-07-14,Bangladesh,Ireland,Sportpark Maarschalkerweerd,Utrecht,Ireland,field,Bangladesh,,25,0
t20,2018-06-03,India,Malaysia,Kinrara Academy Oval,Kuala Lumpur,India,bat,India,,142,0
t20,2018-06-03,Thailand,Pakistan,Kinrara Academy Oval,Kuala Lumpur,Thailand,bat,Pakistan,,0,8
t20,2018-06-04,Pakistan,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,field,Bangladesh,,0,7
t20,2018-06-04,India,Thailand,Royal Selangor Club,Kuala Lumpur,Thailand,field,India,,66,0
t20,2018-06-04,Sri Lanka,Malaysia,Royal Selangor Club,Kuala Lumpur,Malaysia,field,Sri Lanka,,90,0
t20,2018-06-06,Pakistan,Sri Lanka,Kinrara Academy Oval,Kuala Lumpur,Sri Lanka,field,Pakistan,,23,0
t20,2018-06-06,Malaysia,Thailand,Royal Selangor Club,Kuala Lumpur,Malaysia,bat,Thailand,,0,9
t20,2018-06-06,India,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,India,bat,Bangladesh,,0,7
t20,2018-06-07,Thailand,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,field,Bangladesh,,0,9
t20,2018-06-07,Pakistan,Malaysia,Royal Selangor Club,Kuala Lumpur,Malaysia,field,Pakistan,,147,0
t20,2018-06-07,Sri Lanka,India,Royal Selangor Club,Kuala Lumpur,Sri Lanka,bat,India,,0,7
t20,2018-06-09,Pakistan,India,Kinrara Academy Oval,Kuala Lumpur,Pakistan,bat,India,,0,7
t20,2018-06-09,Sri Lanka,Thailand,Royal Selangor Club,Kuala Lumpur,Thailand,field,Thailand,,0,4
t20,2018-06-09,Bangladesh,Malaysia,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,bat,Bangladesh,,70,0
t20,2018-06-10,India,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,field,Bangladesh,,0,3
t20,2018-11-09,India,New Zealand,Providence Stadium,Guyana,India,bat,India,,34,0
t20,2018-11-09,Australia,Pakistan,Providence Stadium,Guyana,Australia,bat,Australia,,52,0
t20,2018-11-09,West Indies,Bangladesh,Providence Stadium,Guyana,Bangladesh,field,West Indies,,60,0
t20,2018-11-11,Pakistan,India,Providence Stadium,Guyana,India,field,India,,0,7
t20,2018-11-11,Ireland,Australia,Providence Stadium,Guyana,Ireland,bat,Australia,,0,9
t20,2018-11-12,Bangladesh,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,England,field,England,,0,7
t20,2018-11-12,Sri Lanka,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,field,South Africa,,0,7
t20,2018-11-13,Pakistan,Ireland,Providence Stadium,Guyana,Pakistan,bat,Pakistan,,38,0
t20,2018-11-13,Australia,New Zealand,Providence Stadium,Guyana,Australia,bat,Australia,,33,0
t20,2018-11-14,Sri Lanka,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,field,Sri Lanka,,25,0
t20,2018-11-14,West Indies,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,field,West Indies,,31,0
t20,2018-11-15,India,Ireland,Providence Stadium,Guyana,Ireland,field,India,,52,0
t20,2018-11-15,New Zealand,Pakistan,Providence Stadium,Guyana,Pakistan,field,New Zealand,,54,0
t20,2018-11-16,South Africa,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,bat,England,,0,7
t20,2018-11-16,West Indies,Sri Lanka,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,bat,West Indies,,83,0
t20,2018-11-17,India,Australia,Providence Stadium,Guyana,India,bat,India,,48,0
t20,2018-11-17,Ireland,New Zealand,Providence Stadium,Guyana,Ireland,bat,New Zealand,,0,8
t20,2018-11-18,England,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,field,West Indies,,0,4
t20,2018-11-18,South Africa,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,field,South Africa,,30,0
t20,2018-11-22,Australia,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,Australia,,71,0
t20,2018-11-22,India,England,"Sir Vivian Richards Stadium, North Sound",Antigua,India,bat,England,,0,8
t20,2018-11-24,England,Australia,"Sir Vivian Richards Stadium, North Sound",Antigua,England,bat,Australia,,0,8
t20,2019-05-05,England,Pakistan,Sophia Gardens,Cardiff,Pakistan,bat,England,,0,7
t20,2018-12-17,Bangladesh,West Indies,Sylhet International Cricket Stadium,Sylhet,Bangladesh,bat,West Indies,,0,8
t20,2018-12-20,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,field,Bangladesh,,36,0
t20,2018-12-22,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,field,West Indies,,50,0
t20,2019-02-06,New Zealand,India,Westpac Stadium,Wellington,India,field,New Zealand,,80,0
t20,2019-02-08,New Zealand,India,Eden Park,Auckland,New Zealand,bat,India,,0,7
t20,2019-02-10,New Zealand,India,Seddon Park,Hamilton,India,field,New Zealand,,4,0
t20,2019-01-11,New Zealand,Sri Lanka,Eden Park,Auckland,Sri Lanka,field,New Zealand,,35,0
t20,2019-02-06,New Zealand,India,Westpac Stadium,Wellington,India,field,New Zealand,,23,0
t20,2019-02-08,New Zealand,India,Eden Park,Auckland,New Zealand,field,New Zealand,,0,4
t20,2019-02-10,New Zealand,India,Seddon Park,Hamilton,New Zealand,bat,New Zealand,,2,0
t20,2018-09-28,South Africa,West Indies,"Brian Lara Stadium, Tarouba",Trinidad,West Indies,field,West Indies,,0,9
t20,2018-10-04,West Indies,South Africa,"Brian Lara Stadium, Tarouba",Trinidad,South Africa,field,South Africa,,0,8
t20,2018-10-06,West Indies,South Africa,"Brian Lara Stadium, Tarouba",Trinidad,South Africa,field,South Africa,,0,3
t20,2018-10-24,Pakistan,Australia,Sheikh Zayed Stadium,Abu Dhabi,Australia,field,Pakistan,,66,0
t20,2018-10-26,Pakistan,Australia,Dubai International Cricket Stadium,,Pakistan,bat,Pakistan,,11,0
t20,2018-10-28,Pakistan,Australia,Dubai International Cricket Stadium,,Pakistan,bat,Pakistan,,33,0
t20,2018-10-31,Pakistan,New Zealand,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,Pakistan,,2,0
t20,2018-11-02,New Zealand,Pakistan,Dubai International Cricket Stadium,,New Zealand,bat,Pakistan,,0,6
t20,2018-11-04,Pakistan,New Zealand,Dubai International Cricket Stadium,,Pakistan,bat,Pakistan,,47,0
t20,2018-09-21,Sri Lanka,India,Colts Cricket Club Ground,Colombo,India,field,,no result,0,0
t20,2018-09-22,Sri Lanka,India,Colombo Cricket Club Ground,,India,field,India,,0,5
t20,2018-09-24,Sri Lanka,India,Colombo Cricket Club Ground,,India,field,India,,0,7
t20,2018-09-25,India,Sri Lanka,Chilaw Marians Cricket Club Ground,FTZ Sports Complex,Sri Lanka,field,India,,51,0
t20,2018-11-04,West Indies,India,Eden Gardens,Kolkata,India,field,India,,0,5
t20,2018-11-06,India,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,West Indies,field,India,,71,0
t20,2018-11-11,West Indies,India,"MA Chidambaram Stadium, Chepauk",Chennai,West Indies,bat,India,,0,6
t20,2019-03-05,West Indies,England,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,England,field,England,,0,4
t20,2019-03-08,West Indies,England,"Warner Park, St Kitts",Basseterre,West Indies,field,England,,137,0
t20,2019-03-10,West Indies,England,"Warner Park, St Kitts",Basseterre,West Indies,bat,England,,0,8
t20,2018-08-20,Botswana,Lesotho,Botswana Cricket Association Oval 1,Gaborone,Lesotho,field,Botswana,,124,0
t20,2018-08-20,Malawi,Namibia,Botswana Cricket Association Oval 2,Gaborone,Namibia,field,Namibia,,0,9
t20,2018-08-21,Sierra Leone,Namibia,Botswana Cricket Association Oval 1,Gaborone,Namibia,field,Namibia,,0,7
t20,2018-08-21,Mozambique,Lesotho,Botswana Cricket Association Oval 2,Gaborone,Lesotho,field,Mozambique,,70,0
t20,2018-08-21,Mozambique,Botswana,Botswana Cricket Association Oval 1,Gaborone,Mozambique,bat,Botswana,,0,10
t20,2018-08-23,Botswana,Sierra Leone,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,field,Sierra Leone,,0,6
t20,2018-08-23,Mozambique,Namibia,Botswana Cricket Association Oval 2,Gaborone,Mozambique,bat,Namibia,,0,10
t20,2018-08-23,Namibia,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Lesotho,field,Namibia,,179,0
t20,2018-08-23,Sierra Leone,Malawi,Botswana Cricket Association Oval 2,Gaborone,Sierra Leone,bat,Sierra Leone,,56,0
t20,2018-08-24,Sierra Leone,Lesotho,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,bat,Sierra Leone,,80,0
t20,2018-08-24,Botswana,Namibia,Botswana Cricket Association Oval 1,Gaborone,Namibia,field,Namibia,,0,6
t20,2018-08-25,Lesotho,Malawi,Botswana Cricket Association Oval 1,Gaborone,Malawi,field,Malawi,,0,9
t20,2018-08-25,Sierra Leone,Namibia,Botswana Cricket Association Oval 1,Gaborone,Namibia,field,Namibia,,0,9
t20,2018-10-25,Australia,Pakistan,Kinrara Academy Oval,Kuala Lumpur,Australia,bat,Australia,,64,0
t20,2018-10-27,Pakistan,Australia,Kinrara Academy Oval,Kuala Lumpur,Australia,field,Australia,,0,6
t20,2018-10-29,Pakistan,Australia,Kinrara Academy Oval,Kuala Lumpur,Australia,field,Australia,,0,9
t20,2018-10-22,United Arab Emirates,Australia,Tolerance Oval,Abu Dhabi,United Arab Emirates,bat,Australia,,0,7
t20,2019-06-21,England,West Indies,County Ground,Northampton,England,bat,England,,42,0
t20,2019-07-26,England,Australia,County Ground,Chelmsford,England,field,Australia,,93,0
t20,2019-07-28,England,Australia,"County Ground, Hove",Brighton,England,bat,Australia,,0,7
t20,2019-07-31,England,Australia,County Ground,Bristol,Australia,field,England,,17,0
t20,2019-02-01,South Africa,Sri Lanka,Newlands,Cape Town,Sri Lanka,bat,South Africa,,0,7
t20,2019-02-06,South Africa,Sri Lanka,SuperSport Park,Centurion,Sri Lanka,field,South Africa,,39,0
t20,2019-02-24,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Australia,field,Australia,,0,3
t20,2019-02-27,India,Australia,M.Chinnaswamy Stadium,Bengaluru,Australia,field,Australia,,0,7
t20,2019-07-12,Ireland,Zimbabwe,"Bready Cricket Club, Magheramason",Bready,Ireland,field,Ireland,,0,9
t20,2019-07-14,Ireland,Zimbabwe,Bready,Derry,Zimbabwe,field,Zimbabwe,,0,8
t20,2019-01-31,United Arab Emirates,Nepal,ICC Academy,Dubai,Nepal,field,United Arab Emirates,,21,0
t20,2019-02-01,United Arab Emirates,Nepal,ICC Academy,Dubai,United Arab Emirates,bat,Nepal,,0,4
